label,features
6,"[ 0.19368467  0.09622381  0.24715394  0.25825295  0.15004247  0.16794887
  0.15022513  0.09365032  0.10368344  0.05374429  0.22128409  0.21288899
  0.21055566 -0.01360442 -0.07511251  0.13645364  0.20215939  0.32576293
  0.3012314   0.411865    0.43598896  0.26822227  0.22145942 -0.0653472
 -0.09705955 -0.14274438 -0.27641812 -0.21699943 -0.34126142 -0.1581266
 -0.01658894 -0.08107516 -0.21218972 -0.26674423  0.01809438  0.05199115
 -0.15775305 -0.17442271 -0.17960244 -0.07784884 -0.06071789 -0.11314248
 -0.21075717 -0.29252174 -0.2286553  -0.13833708 -0.14989948 -0.37622046
 -0.35529366 -0.3418658  -0.321853   -0.22452475 -0.24729514 -0.14984256
 -0.06102273 -0.00633156  0.05568119  0.14473699  0.29348502  0.28484958
  0.14798905  0.13736984  0.20462418  0.02987538]"
6,"[-0.0391788   0.1792614   0.5217152   0.00745975 -0.10216222  0.02473361
 -0.11898975 -0.10007194  0.20932837  0.28432438  0.14089711  0.19537394
 -0.00613996 -0.26078695 -0.15591606  0.08209268 -0.37040186 -0.30537948
 -0.045141   -0.27217472 -0.62810934 -0.53448236 -0.32326195 -0.45246208
 -0.34809554 -0.35090238 -0.35598814 -0.20560665 -0.22657159 -0.4480557
 -0.19281399 -0.0093012   0.15917131  0.06096587  0.20324314  0.3196228
  0.07435361  0.19601724  0.36554906  0.48906243  0.7160674   0.79001254
  0.4021845   0.24234249  0.09727239 -0.15438257 -0.28203484 -0.06483756
 -0.16828465 -0.56096536 -0.54386145 -0.39032805 -0.32065478 -0.10968216
  0.28791142  0.11224313  0.07852282  0.3072749   0.11568397  0.10547554
  0.4478104   0.5570868   0.39230484  0.28166023]"
6,"[ 0.24349155  0.13960887  0.09236491  0.24035667  0.45019597  0.41348916
  0.37805754  0.18893588  0.19055566  0.4555122   0.37286434  0.4407949
  0.19916287  0.09741879  0.14509481  0.28715467  0.15273835  0.17453136
  0.2539026   0.10003544  0.1427334   0.0425169   0.08641141  0.08396237
  0.1366798   0.03046655  0.12924655  0.15547785  0.08748717  0.22656783
  0.10937461  0.03781036  0.14621778  0.13597888  0.25450507  0.18391405
 -0.04389618 -0.02893111 -0.13370034 -0.20700645 -0.21869539 -0.3070118
 -0.25672254 -0.21284148 -0.3853761  -0.40808928 -0.2575599  -0.17144422
 -0.34366164 -0.3285773  -0.40370306 -0.21265987 -0.14895861 -0.22893223
 -0.1174555  -0.24515602 -0.27433112 -0.33127064 -0.23339243 -0.21178107
 -0.1438691  -0.28664675 -0.5197498  -0.34419748]"
6,"[ 3.22048008e-01 -5.69685876e-01  3.86174291e-01  2.11453986e+00
  7.33742952e-01  7.53359318e-01 -3.35747075e+00 -1.89991724e+00
 -9.37970355e-02  1.17004347e+00  4.30765748e-01 -1.92514256e-01
 -1.75858334e-01 -1.18183291e+00 -2.88102180e-02  8.01303804e-01
  2.08101705e-01  7.09580556e-02  1.74007311e-01  1.32016993e+00
  7.70034671e-01 -2.06106257e+00 -1.16042006e+00 -2.97343791e-01
  1.46855700e+00  1.06450963e+00  9.03481960e-01 -2.08130106e-01
 -1.03105652e+00 -6.65375292e-01 -4.49144095e-01  2.46813804e-01
  3.14533293e-01 -4.40326594e-02 -4.19975400e-01 -3.86280388e-01
 -3.70981276e-01  6.08029850e-02 -1.90991044e-01  7.82660022e-02
  3.41330916e-01  1.92709491e-01  1.08129688e-01 -1.09433331e-01
 -3.19061667e-01  1.90637514e-01  2.83858329e-01  2.31221914e-01
 -1.00883186e-01 -2.25284949e-01 -3.06501631e-02  7.36145526e-02
 -5.95288491e-03 -3.51614021e-02  2.91566439e-02 -2.18057349e-01
 -4.30982764e-04  4.36542705e-02  1.88402906e-01  1.91945434e-01
  2.51771986e-01  2.55993396e-01  4.42897044e-02  1.06645161e-02]"
6,"[ 0.00875089 -0.00375681  0.00957299 -0.0068165   0.00198336 -0.00971564
  0.01035487 -0.00083028 -0.00737957  0.01581191 -0.01021782  0.00861552
 -0.00438075 -0.00066637  0.00131958  0.00146659  0.00550561  0.01006999
 -0.00271271  0.0065079  -0.00631939 -0.00591112  0.00453953 -0.01332657
  0.01275825 -0.00467681  0.00737344  0.00143121 -0.00378791  0.00559263
 -0.00919694  0.00981497 -0.01350128  0.01147535 -0.00487785  0.01447027
 -0.00628508  0.00241081 -0.00549614 -0.01689182  0.01072035 -0.01600734
  0.01736888 -0.00802076  0.01247572 -0.01103579  0.0017643  -0.00817364
 -0.00112949 -0.00012951 -0.0050269  -0.00363101  0.00719361 -0.00287043
 -0.00147132  0.00672742 -0.02008697  0.01443674 -0.00592844  0.0042252
 -0.00199478  0.00041352 -0.00240263 -0.000495  ]"
6,"[ 0.16009134  0.16312633  0.02660582  0.33026427  0.4728575   0.32516032
  0.29062346 -0.25896326 -0.24156657  0.25106797  0.46797222  0.8843098
  0.64825636  0.06508496 -0.31663826 -0.32091847 -0.6097564  -0.10575534
  0.5268459   0.4626646   0.7174176   0.12794325 -0.7650514  -0.7570392
 -0.19522534  0.3833938   0.4801929   0.12165652  0.11558585  0.04009618
  0.15277058  0.0791861   0.04341459  0.12463286 -0.01139902  0.43607232
  0.6854543   0.06772874 -0.527279   -0.24834917 -0.3892512  -0.15848589
  0.06691997 -0.20117766  0.23859555  0.61674494  0.15143722  0.01720707
 -0.17119324 -0.48382816  0.04268669  0.259288    0.01354908 -0.7635539
 -0.95724684 -0.7871026  -0.05764652  0.18000884 -0.3333616  -0.6760988
 -0.54150695 -0.08361793 -0.12105799 -0.15384361]"
6,"[-3.6727908e-01 -5.8607835e-01 -4.3469810e-01 -2.4010130e-04
  2.8810418e-01 -2.2441638e-01 -4.0873381e-01 -4.5838371e-01
 -4.0797794e-01 -4.3127996e-01 -2.6346192e-01  5.5084872e-01
  7.1854961e-01  4.8313785e-01  2.5054589e-01 -2.5627434e-01
 -4.8746148e-01  1.0790442e-01  3.5510516e-01  7.3026359e-01
  6.2598342e-01  7.0125246e-01  7.2554582e-01  6.8629688e-01
  6.5046847e-01 -1.0032606e-01 -5.8213800e-01 -3.9632109e-01
  9.2558324e-02  2.8600314e-01  6.6532016e-01  4.5922190e-01
  5.0229665e-02 -5.7331723e-01 -6.4526600e-01 -3.7041831e-01
 -3.2499799e-01 -7.8510985e-02  3.1259009e-01 -3.5389045e-01
 -5.1503652e-01 -5.7958013e-01 -8.8439769e-01 -8.2667744e-01
 -6.3115138e-01 -1.2119627e-01  2.0206524e-02  5.3103304e-01
  6.3689157e-02  2.9933718e-01 -2.3112097e-01 -9.3422407e-01
 -3.8969669e-01  7.1766227e-02  3.4155172e-01  6.9357657e-01
  6.7310828e-01  1.6916449e-01  6.3272440e-01  1.7383087e-01
  5.6189634e-02 -7.1833029e-02  1.3027391e-01  3.4000313e-01]"
6,"[ 0.04876669  0.11430998  0.0146371   0.1607324   0.06933276 -0.36438012
 -0.19259284  0.58109605  0.15990677 -0.12056299  0.25330523  0.4363289
 -0.31220868 -0.39813912  0.05819154  0.03539005 -0.02162721  0.12518942
 -0.16536391 -0.15193222  0.0394159   0.0371686   0.04301399 -0.12518904
 -0.11455468 -0.098903   -0.11266244  0.06214914  0.40563282  0.20068192
  0.18113537  0.15652476  0.04516147 -0.10759524  0.08319739  0.16256943
 -0.1824221  -0.28215033  0.1934382   0.00952719 -0.36309406  0.08289331
  0.02568572 -0.13422278 -0.48544043  0.14793593  0.06242223 -0.53516847
  0.0909785   0.05548924 -0.2690881  -0.5261681  -0.1310922  -0.11803888
 -0.25008819 -0.08685747  0.14886442  0.20829661 -0.0864318   0.19587955
  0.18328127  0.11919262  0.33293626  0.40531543]"
6,"[-3.98400575e-01 -8.87842536e-01 -1.04888797e+00 -6.51060283e-01
 -3.91660780e-02  2.79570334e-02 -5.16017992e-03 -4.24840182e-01
 -7.56180584e-01 -5.17349362e-01 -3.31825763e-01  5.82485124e-02
  3.35908264e-01  4.77682352e-01  4.88058329e-01  3.50092590e-01
  1.66490763e-01 -5.79423845e-01 -6.01085961e-01  5.87493181e-01
  1.62727976e+00  1.70869267e+00  1.31308287e-01 -1.38157904e+00
 -8.87720823e-01  6.30918026e-01  1.27836490e+00  7.00690210e-01
  1.15795873e-01 -3.90748680e-01 -4.70647961e-01 -1.28663987e-01
  8.86920616e-02  2.61240840e-01  5.64253509e-01  6.86398625e-01
  8.33442360e-02 -1.24459445e-01 -1.83750372e-02 -1.64095056e-03
  2.56894618e-01  3.72592837e-01  5.51761925e-01  5.54276526e-01
  2.21655190e-01 -1.02431372e-01  1.19191296e-01  8.47539186e-01
  1.19458795e+00  7.24646270e-01 -4.05479260e-02 -6.90001965e-01
 -7.53082395e-01 -3.67148757e-01 -1.83889285e-01 -1.21919885e-01
 -4.30259794e-01 -2.41979405e-01 -1.29947454e-01 -1.76888615e-01
 -4.46844637e-01 -7.36153185e-01 -5.16072690e-01 -6.29829645e-01]"
6,"[-0.41707084 -0.6995374  -0.43168193 -0.30095655 -0.44209185 -0.6007736
 -0.4398058  -0.2941713  -0.24929495 -0.17145444 -0.0725968  -0.26431766
  0.04656415  0.13585289  0.24752511  0.49409598  0.36982495  0.40605196
  0.4721656   0.62692654  0.5534071   0.5906697   0.49685898  0.5827564
  0.5583761   0.4536538   0.42238015  0.17020445  0.44214574  0.82182693
  0.6023771   0.48509967  0.3649677   0.06117207 -0.05949534 -0.21467336
 -0.33832762 -0.34876263 -0.05872885  0.05792881  0.09998626 -0.09749769
 -0.11868022 -0.2190896  -0.21121524 -0.00213206 -0.014641   -0.02961273
 -0.30919287 -0.42859802 -0.23989648 -0.0321137   0.05847885  0.14196469
 -0.32220492 -0.6194743  -0.6620087  -0.6247641  -0.25804093 -0.05367481
 -0.04560779 -0.11734824 -0.13892902  0.18520184]"
6,"[ 3.59431677e-03  1.65845884e-03  5.87026356e-03 -5.94164478e-03
  8.04270618e-03 -5.55903511e-03  9.45798412e-04 -3.76355159e-03
 -1.35678833e-03  1.01427827e-02 -3.97938443e-03  1.23461392e-02
 -7.47539056e-03 -3.23135406e-03 -4.29570349e-03  5.38240978e-03
 -1.59593578e-02  1.65832713e-02 -1.79752521e-02  1.35657415e-02
 -6.84377737e-03  1.66596733e-02  2.82673235e-03 -1.71396171e-03
  5.25316317e-03 -2.16633361e-02  1.92781612e-02 -2.00606473e-02
  2.41540857e-02  6.92308764e-04  7.59719696e-04  1.13756082e-03
  3.13626672e-03 -9.18355584e-03  4.81080916e-03 -2.46630376e-03
 -6.60660584e-03  3.38415569e-03  7.58530153e-03 -3.14421277e-03
  6.61000097e-03  3.12541216e-03 -7.46873952e-03  2.99393758e-03
 -1.65620521e-02  1.01445215e-02 -1.23202465e-02  9.51039046e-03
 -2.36880290e-03 -1.14990547e-02  9.00846161e-03 -8.58185231e-04
  6.24998802e-06  5.49691787e-04 -1.88797957e-03 -7.38499593e-03
 -1.48252677e-03  2.79614935e-04  2.43563647e-03 -9.84205282e-04
  8.18361994e-03 -9.53224208e-03  3.37166805e-03 -1.04601411e-02]"
6,"[ 0.12958418  1.1635296   1.2585642   0.3077229  -0.56955695 -0.62872225
 -0.01558569  0.53561115  0.06534675 -0.29329425 -0.3839254   0.08115284
  0.40342566  0.05178182 -0.23373075 -0.0327628   0.6424513   0.55396277
  0.29980153 -0.05127486  0.20205441  0.20822191  0.49109927  0.5732846
 -0.05678502 -0.16625872  0.4794338   0.58954006  0.6603212   0.608836
 -0.18040483 -0.31844386 -0.13100716  0.2150778   0.36985517  0.20153402
 -0.48072118 -0.6012557  -0.35514554  0.14069217  0.416651   -0.21971868
 -1.05859    -1.0955182  -0.17177477  0.03163792 -0.22349155 -0.37537014
  0.05409653  0.27569577 -0.08071671 -0.6797796  -1.2976776  -0.7935487
  0.37190714  0.87366146  0.30312362 -0.33435133 -0.9263529  -0.57339966
  0.00948968 -0.14727917 -0.31566828  0.22296427]"
6,"[-0.2394481  -0.21166846 -0.22983387  0.19934161 -0.39093852 -0.12954234
 -0.4279095  -0.90344566 -0.27664897  0.32005852  0.59101087 -0.39013687
 -0.08517655  0.14860591 -0.11096233 -0.5116694   0.11805466  0.24881972
  0.22363667 -0.2821425  -0.2678239  -0.01311227  0.0475311   0.6908435
 -0.5026206  -0.22970703  0.68184084  0.20809425 -0.06159144  0.03423942
  0.15773818 -0.52375    -0.62737775 -0.14718682 -0.20242389 -0.00268598
  0.0339039  -0.00474481 -0.10316831 -0.11630873 -0.5251237  -0.75322783
  0.21595156  0.23788045 -0.59512556  0.19006072  1.1257223   1.0026946
  0.6043088   0.69593304  0.5325396   0.12356512  0.37423918 -0.03146169
  0.0516643   0.4211706   0.14156522 -0.3649485   0.24683744  0.45634004
 -1.0037354  -0.28431267  0.80446357 -0.37869498]"
6,"[-0.49513984 -0.12079689  0.97088736  0.6371447  -0.14841    -0.5351881
 -0.33452967 -0.31925038 -0.34227797 -0.298218   -0.37992334 -0.16477387
  0.2778473   0.8356627   0.31193364 -0.5374298  -0.9573609  -1.2248518
 -0.6463316   0.5171794   0.7496705   0.43096387  0.20447837 -0.24913834
 -0.3258359  -0.13206868  0.02542905  0.12037374  0.46368825  0.28967866
  0.01857043 -0.32012063 -0.73303825 -0.96857923 -0.7978011  -0.82743245
 -0.46109998 -0.214004   -0.41624308 -0.12469539 -0.17414244 -0.1976231
 -0.3897799  -0.4283298  -0.5523575  -0.48348784 -0.5833016  -0.5494471
 -0.17686006 -0.08041386  0.18589026  0.42499855  0.6031128   1.0764602
  1.2798322   0.8384293   0.5418076   0.30732524  0.20962702  0.46078733
  0.6239891   1.0769396   1.4569283   0.7506477 ]"
6,"[-0.23440523 -0.2634348  -0.05803073 -0.04084799 -0.09849606 -0.0559431
 -0.2915696  -0.45346284 -0.41905874 -0.1272647   0.02709462  0.23179276
  0.3373137   0.2332121   0.33778957  0.16345243 -0.03659482 -0.04546826
 -0.0647523   0.32033834  0.49161553  0.24072137  0.13826177 -0.0604101
  0.15358306  0.23333354  0.25920847  0.24635182  0.23817278  0.3412012
  0.34528744  0.47093946  0.5293042   0.41658747 -0.02519249 -0.02934202
  0.10894606  0.27434492  0.20803623 -0.05973458 -0.24619812 -0.25619024
 -0.16091116 -0.273939   -0.43794596 -0.4345523  -0.5434906  -0.45211026
 -0.13879293 -0.39774573 -0.41630486 -0.34063682 -0.04099276  0.0125555
  0.25991544  0.09918893  0.12700349  0.0999385  -0.09923922 -0.31054378
 -0.34383094  0.08365698 -0.14777432  0.37605956]"
6,"[ 0.51502097  0.3638662   0.2944699   0.6926713   0.9883762   0.8442325
  0.33636433 -0.35713074 -0.2454119   0.4297989   0.5391653   0.67059505
  0.80622166  0.48095742 -0.68241626 -1.5810945  -1.3270032  -0.5031929
 -0.81169426 -1.511466   -1.6668396  -0.68950164  0.29521847  0.57963854
  0.17344809 -1.1070284  -1.6964318  -1.6660925  -1.0200953  -0.08770448
  0.5298485   0.9941      0.91676915  0.88692534  0.8516295   0.9990684
  0.8188706  -0.04821579 -0.20439665  0.00997503 -0.3877557  -1.2137992
 -1.3842623  -1.1352625  -0.45762542 -0.03054879  0.5009282   0.9461531
  0.84583896  0.36133057  0.38592064  0.6328025   0.30184454  0.00864949
 -0.14078777  0.20763756  0.157851    0.3084059   0.9550434   1.2042302
  0.64306164 -0.26007295 -0.736566   -0.5245331 ]"
6,"[ 0.10879259  0.10458376  0.02367518  0.22832985  0.18844037  0.439331
  0.34593716  0.30100763  0.24853665 -0.01292478  0.03417332 -0.00495136
  0.36328942  0.18123883  0.18001348  0.21812162  0.05923312 -0.00514788
 -0.26370934 -0.2854235  -0.20023584 -0.08092223 -0.05280779 -0.02311527
 -0.02640182 -0.09296267 -0.21312007 -0.2688542  -0.04290253  0.06250376
 -0.08343815 -0.17110404 -0.17028792 -0.40649575 -0.38787067  0.18665032
 -0.11221068 -0.14347838 -0.04349635  0.00293777  0.1378337   0.02123566
  0.05270349  0.03165659  0.2810413   0.24510647 -0.03910145 -0.02302979
  0.21184622  0.18834317  0.2068356   0.18830183  0.14197561  0.04391767
  0.0531082   0.19309829  0.00178599 -0.02904639 -0.14710394 -0.40188193
 -0.2756693  -0.35446128 -0.3772842  -0.5361463 ]"
6,"[ 0.7368831   0.93626815  0.20877588  0.04617806 -0.11172844 -0.6053043
 -0.96733284 -1.0842879  -0.6906351  -0.1271947   0.1071301   0.39943427
  0.540124    0.1055867  -0.59839904 -0.8210421  -1.0945683  -0.76766837
 -0.8141882  -0.6464016  -0.42429438 -0.14249021  0.33661002  0.27255642
  0.36955824  0.46142304  0.0112707  -0.6748162  -0.9299617  -0.76371247
 -0.5008172  -0.76008034 -0.34684256  0.27063027  0.6252065   0.67221373
  0.35164008  0.24983478  0.06788747 -0.1675378  -1.0904619  -1.0897231
 -0.03609984  0.77776676  1.6491977   0.9207827   0.5389735   0.37709242
  0.15735535  0.02906881 -0.5438829  -0.44152084 -0.35559446  0.08026403
  0.46648714  1.1730764   1.945213    1.5329013   0.30592546 -0.54127544
 -0.31834278  0.3667147   0.19364761  0.17252699]"
6,"[ 0.11404305 -0.02277779 -0.12020798 -0.07774901 -0.38264292 -0.41610616
 -0.47129625 -0.4210025  -0.2958075  -0.16893138 -0.17335658 -0.18374209
 -0.01468558 -0.01774361  0.2205037   0.35773045  0.41902912  0.45793703
  0.3464179   0.12530062 -0.03893152  0.06293697  0.04662896 -0.04611249
  0.07373444  0.01278551  0.05037403  0.00538454  0.18974869  0.16640592
  0.20630915  0.22342905  0.01715237  0.00941462 -0.09655257 -0.17678267
 -0.26569998 -0.10920747 -0.07952384  0.04980174  0.02698767  0.18348075
 -0.09689774 -0.31234795 -0.21542208 -0.20379929 -0.14861189 -0.3623312
 -0.32822284 -0.4187069  -0.20846127 -0.12650146 -0.0548444   0.03939798
  0.03504181  0.25937754  0.23026924  0.2966191   0.44510543  0.32918066
  0.30286643  0.18299915  0.27350786  0.29510513]"
6,"[ 1.48484051e-01  1.85270160e-01  2.43046537e-01  3.84175390e-01
  4.02438998e-01  5.82679391e-01  4.32470500e-01  4.75609899e-01
  4.47400987e-01  5.47039926e-01  4.64646101e-01  5.30571580e-01
  4.07575250e-01  3.84274900e-01  2.25261897e-01  3.85679483e-01
  5.71237624e-01  2.27027297e-01  3.16628128e-01  4.69060570e-01
  3.85870367e-01  3.26110393e-01  3.19158345e-01  2.96161562e-01
  3.93809557e-01  1.47644311e-01  1.07770652e-01  1.56919301e-01
  1.68936774e-01 -2.32395269e-02 -1.25489846e-01 -1.33523241e-01
 -9.18039754e-02 -3.03633332e-01 -3.95778686e-01 -3.56375426e-01
 -3.86016548e-01 -3.30669820e-01 -5.10491133e-01 -4.16366100e-01
 -6.11992240e-01 -6.46691978e-01 -5.13855219e-01 -5.79917014e-01
 -7.07278132e-01 -5.81149280e-01 -5.02630293e-01 -5.81188440e-01
 -4.82742846e-01 -3.27257425e-01 -1.59897581e-02 -2.06988409e-01
 -1.56728715e-01 -1.76986322e-01 -1.00378394e-01 -1.11328758e-01
 -1.92461282e-01 -2.24925298e-02 -1.88804522e-01 -5.61596714e-02
 -1.87841147e-01 -4.00830135e-02 -6.83243647e-02 -3.02523695e-04]"
6,"[-3.07869107e-01 -4.58231121e-01 -9.55350995e-01 -7.29396343e-01
 -5.54931700e-01 -4.66372818e-01 -8.56774971e-02  1.16180524e-01
 -2.17973515e-02  1.79977730e-01  6.75352812e-02  2.05992326e-01
  5.87179475e-02  2.62685776e-01  3.72715145e-01 -3.57705325e-01
 -2.61736369e+00 -3.39632154e+00 -2.19814524e-01  2.05662227e+00
  7.84547031e-01 -1.47717774e+00 -9.74187613e-01  4.40073341e-01
  1.32687473e+00 -3.24161537e-02 -9.74531531e-01  1.65254099e-03
  1.48263717e+00  1.34405065e+00 -2.91003317e-01 -6.46765828e-01
  7.71781087e-01  1.83825088e+00  8.42928708e-01  1.18109062e-02
 -1.23851918e-01  8.66110146e-01  1.06673610e+00  2.58619815e-01
 -2.65304036e-02  9.22236681e-01  8.96837473e-01  2.90045768e-01
 -4.77444082e-01 -3.98409992e-01  3.53223801e-01 -1.21532828e-01
 -2.02168852e-01 -4.03988510e-01 -1.02372058e-01  2.68170446e-01
  2.18894795e-01 -2.59975970e-01 -8.62999916e-01 -8.57836127e-01
 -3.64678025e-01  8.43902491e-03 -1.18286386e-02 -6.04424579e-03
 -1.58525795e-01  4.15782809e-01  7.64598250e-01  4.50371534e-01]"
6,"[ 9.10022557e-01  1.77485192e+00  3.78133088e-01 -2.62292504e-01
 -6.09393477e-01 -7.39204109e-01  1.01733282e-01 -7.94998407e-02
  5.44109046e-01  1.20959079e+00  5.43172061e-01  1.13647962e+00
 -8.25974464e-01 -1.50747228e+00  3.16486992e-02  5.39273858e-01
  6.91780984e-01 -3.43313396e-01 -5.86758852e-01 -2.82425553e-01
 -1.32142752e-02  1.55100599e-02 -8.32854509e-02 -1.61404073e-01
 -4.37340021e-01 -6.46333337e-01 -6.43109024e-01 -1.18327188e+00
 -6.65077806e-01 -3.89111340e-01  1.73884258e-01  2.83047974e-01
  7.78641850e-02  5.07253289e-01  1.01745665e-01  3.66982043e-01
 -2.63519556e-04 -9.76994097e-01 -1.18590510e+00 -1.04446582e-01
  7.57760942e-01  2.41874909e+00  2.41751194e+00  1.85122752e+00
  1.53865433e+00  1.13273859e-01 -2.25086301e-03 -7.74197519e-01
 -1.19449425e+00 -3.95091772e-01  3.51335704e-01  2.35501632e-01
  3.90678436e-01 -1.21543474e-01 -3.17350179e-01 -8.23180735e-01
 -1.23079991e+00 -8.29768300e-01 -9.30545986e-01 -2.49606118e-01
 -2.40564439e-02 -1.99592516e-01 -2.74749935e-01 -3.68458092e-01]"
6,"[ 0.22929719  0.27192536  0.35842618  0.4982429   0.43740228  0.48105466
  0.44141883  0.54062355  0.5437861   0.45747387  0.25888243  0.4030306
  0.53537524  0.40687752  0.5469034   0.54516864  0.55800265  0.6640614
  0.69440955  0.50455165  0.42015088  0.3827088   0.43139443  0.36405945
  0.26301184  0.31153974  0.25280222  0.4056124   0.48349366  0.29155087
  0.26673356  0.2895912   0.16910991  0.28900117  0.3133284   0.10912284
 -0.12559995 -0.38983867 -0.18390776 -0.05000452  0.03870036 -0.11756646
 -0.19773369 -0.16701579 -0.28322282 -0.18854564 -0.52694434 -0.49864444
 -0.53772444 -0.485402   -0.48405734 -0.7255742  -0.72818863 -0.9236867
 -0.64917684 -0.6301343  -0.79549575 -0.80113894 -1.0802084  -1.1471155
 -0.8958549  -0.72878104 -0.54006827 -0.5771949 ]"
6,"[ 0.24326877  0.7752055   0.5818011   0.6345615   0.39000875  0.40137544
  0.42764443  0.41222587  0.54395884  0.530089    0.7024579   0.61689234
  0.6115732   0.5099206   0.42483172  0.14868273  0.03052388  0.0712505
 -0.04586858  0.07462148  0.02518037  0.11623365  0.19309194  0.12074888
 -0.0779052  -0.00544101 -0.10582674 -0.06927697  0.0999704  -0.01444202
  0.22299112  0.13581654 -0.16592346 -0.19688071 -0.20530644 -0.29364935
 -0.25900292 -0.14266239 -0.1287651  -0.22526702 -0.35200098 -0.2461494
 -0.13223924 -0.19390275 -0.17424217 -0.16001488 -0.2977229  -0.33603656
 -0.44589463 -0.48721284 -0.38011968 -0.29218742 -0.22560719 -0.2323931
 -0.04995914 -0.18576118 -0.1134982  -0.23365994 -0.42039603 -0.505238
 -0.47603092 -0.46261775 -0.45686674 -0.24895754]"
6,"[-0.10923608 -0.07863042  0.24632673  0.71888304  0.5646675  -0.0854679
 -0.4217806   0.17779092  0.71000886  0.42229176  0.11748041  0.29407346
  0.1837473  -0.08605772 -0.06198332 -0.4971005  -0.39466703  0.26235023
  0.20931008 -0.07726631  0.3171026   0.56753886  0.23669402  0.12240092
  0.22741047  0.36310086  0.29220882  0.18512818  0.43952918  0.6056599
  0.53789103  0.22119096 -0.14348796 -0.09390601  0.24213345  0.40877458
  0.2575851   0.1224619   0.23352306  0.07610194 -0.48809534 -0.5021714
  0.13386121  0.38332537  0.05483929 -0.3921503  -0.6469801  -0.5524469
 -0.15744191  0.2918386   0.03652225 -0.07949486 -0.10528773 -0.3827837
 -0.6165249  -0.6912391  -0.515889   -0.47134432 -0.38420016 -0.44440114
 -0.4025277  -0.47268564 -0.5981119  -0.3103929 ]"
6,"[-0.29106194 -0.05764103  0.22418846  0.5676337   0.44529745  0.34679252
  0.45637402  0.6698645   0.99563414  0.8047594   0.7558988   0.7360803
  0.7154631   0.7992991   0.68947977  0.76139927  0.6490978   0.5318357
  0.1996544   0.10165271 -0.01813745  0.07748472 -0.10132814 -0.12730095
 -0.11665022 -0.14800546 -0.01833571 -0.3004067  -0.28377166 -0.34074718
 -0.210041   -0.12861076 -0.06840384 -0.0434619  -0.2982936  -0.4131907
 -0.28552365 -0.2615035  -0.3532803  -0.2319979  -0.49419722 -0.6406232
 -0.7993394  -0.9335806  -0.81547284 -0.7399957  -0.43121618 -0.47828054
 -0.42949837 -0.45511335 -0.5487845  -0.51104295 -0.34024256 -0.05641747
 -0.035848   -0.07325044  0.16251683  0.06794759  0.20286162  0.37001547
  0.27622008  0.27400556  0.04366118 -0.04452272]"
5,"[-0.01544489  0.00563099  0.01305902 -0.01169489  0.01691921 -0.00876457
 -0.00422403  0.00809024 -0.00664445 -0.01254719 -0.00217208  0.00027208
 -0.01330128  0.0220469  -0.01818058  0.00746237 -0.00044017 -0.01082388
  0.01814088  0.00446226 -0.00077786  0.00941413 -0.01559099  0.00233015
  0.01583321 -0.01641159  0.01651185 -0.01125229  0.00454968 -0.00575308
  0.00414893  0.00369824  0.01221064 -0.00455173  0.0080948  -0.00192315
 -0.00343468  0.01924241 -0.02436731  0.02417039 -0.01597114 -0.00112841
  0.00777287 -0.01480297  0.02239978 -0.01092513  0.00083019  0.00254535
 -0.02135335  0.01695979 -0.01500299 -0.00144284  0.00490203 -0.00556026
  0.00599655  0.0058945   0.00448831  0.00085244 -0.0086416  -0.00298284
 -0.00740608  0.00233949  0.00725826 -0.00500969]"
5,"[ 1.2148526   0.9383343   0.60207534  0.10241003  0.11286227 -0.15739405
  0.3557978   0.09526799 -0.271398   -0.8496417  -1.1931872  -1.0224569
 -0.74425524 -0.59644204 -0.2628447  -0.14006217 -0.6679783  -1.173747
 -1.3959923  -1.2766211  -1.2655107  -1.1456416  -1.1065357  -0.27376908
  0.48948953 -0.638201   -1.1802857  -1.2878793  -1.7224033  -1.6138558
 -1.1833681  -0.37021583 -0.33113387  0.75065005  0.80410165  0.33545256
  1.2645184   1.338709    1.379049    0.91203797 -0.27195132  0.1690288
  0.74229556  0.6313468   0.7723789   0.39522097  0.71588624  0.6549861
  1.2518885   1.6362072   1.0978671   1.1673515   1.4935101   1.2985897
  1.2333572   1.0439484   0.87348527  0.72824496 -0.42369875 -0.7658049
 -1.1925764  -1.058736   -0.81689984 -0.20071352]"
5,"[-0.4860195  -0.714114   -1.1454604  -1.0978534  -1.113521   -1.2824907
 -0.72281396 -0.626482   -0.49424866 -0.09928915 -0.43208048 -0.5389075
 -0.37829858 -0.73312587 -0.71477586 -0.54727566 -0.64188313 -1.108505
 -0.7885841  -0.539023   -0.70411265 -0.30428585  0.0500091   0.34311482
  0.55278003  0.71743363  0.35568178 -0.11323926 -0.36480185 -0.29851624
 -0.9971575  -1.4800217  -1.0349475  -1.2337701  -0.8137702  -0.5158514
 -0.8433875  -0.92519975 -1.0279719  -0.4047837   0.25204927  0.44435617
  0.1790009   0.5192297   0.28360766 -0.19847853  0.21252778 -0.10180562
  0.44666603  0.4456996   0.7383264   1.312824    1.4193449   1.903333
  1.9469705   1.9287891   2.0927284   1.7691336   1.3123171   1.5066963
  2.022717    1.5747614   0.74788123  0.48887333]"
