label,features
6,"[-371.95662436    7.22931364  -60.59133254  -17.67646605    8.725049
    4.58193006  -10.28652131   -6.89076265   -6.30599924   -4.89853468
   -5.05234974   -2.96534531   -1.7475661     0.51095285    0.69343114
   -3.19001716  -12.82411056    0.48466452   -1.8587192    -1.70687445]"
6,"[-4.03689929e+02 -1.66365953e+01 -3.24839511e+01  1.14275175e+01
  1.12246600e+00 -1.24449625e+01 -4.95149356e+00  3.74021549e+00
 -1.16119054e+01 -9.16205265e+00  7.73481965e-01  1.41271783e+00
 -3.05827482e-01 -3.59095707e-01 -2.59001867e+00 -2.82362332e+00
 -1.19991312e+01  2.99671232e+00  6.66452832e-01 -6.46075118e+00]"
6,"[-363.02443068   -4.12143463  -61.58923159   -7.08269752    5.93710576
   -4.15772091   -5.64853343   -2.04637885  -16.22587933  -14.6185565
    1.75352777    4.73074029   -4.64772628   -2.28948873   -1.49366261
   -5.192617     -9.31082287    3.37527241   -6.10711208   -3.96240447]"
6,"[-3.79926275e+02  2.54585453e+01 -7.00190914e+01 -3.18885995e+01
 -1.47350404e+00  2.88853940e+00 -4.43929344e+00 -2.33285270e+00
 -5.99650176e+00 -9.69813811e+00 -8.63998224e+00 -5.01436967e-01
 -2.03483592e+00 -2.59361791e-01 -7.91066072e-01  1.55676870e+00
 -3.14029864e+00 -4.32589856e+00 -8.70336964e+00  2.99823116e-01]"
6,"[-3.82749551e+02 -1.56878924e+00 -4.68126397e+01 -5.14863975e+00
  5.31310181e+00  7.93644963e-01 -8.94132760e+00 -1.35042389e+01
 -1.54955843e+01 -1.19928639e+00  2.12156341e+00 -2.38078081e+00
 -3.05214678e+00 -2.73990324e-01 -1.44574561e+00 -2.75347863e+00
 -1.14827499e+01 -1.53673798e+00  4.12576143e-01 -1.14383762e+00]"
6,"[-366.12848407    2.12203547  -52.0106287    -4.25902311    6.82041331
   -7.38226584   -7.29030613    2.00928651  -10.99819851  -11.94935647
    1.97253074    2.46913713   -3.27216837    0.54200425   -1.72195383
   -3.47180466  -11.32553512    1.29983586   -3.81829225   -3.16006358]"
6,"[-396.82937296    5.95252841  -39.08862176  -11.30668345   -1.68099446
    5.38064589   -1.90802287   -8.07146049  -13.55382925   -7.9501292
   -3.49338684    2.30424129    1.85420494   -2.52658703   -5.39834842
   -3.75135355  -11.13137717    2.59694965   -0.5501796    -3.7596734 ]"
6,"[-4.09482995e+02 -2.51254116e+00 -4.19145819e+01  3.71673439e-01
  9.26318775e+00 -4.28777835e-01 -9.68033588e+00 -2.26126172e+00
 -1.15542257e+01 -8.60160592e+00  2.60594138e-01 -3.90847463e+00
 -3.92261437e+00 -4.37968883e-01 -9.57767723e-01 -2.66614920e+00
 -1.13909203e+01 -6.36376851e-01 -4.92430110e+00 -1.00206048e+00]"
6,"[-3.75551370e+02 -9.38433126e+00 -4.83354706e+01  1.62788957e+00
  2.54238488e+00 -4.62435662e+00 -7.84327505e+00 -7.70807293e+00
 -7.96655462e+00 -2.08580761e+00 -4.42720496e+00 -2.94716632e+00
 -3.72705672e-01  1.78709519e+00 -1.63418595e-01 -3.87050817e+00
 -1.16936372e+01  3.14884520e+00 -1.22611097e+00 -4.72253990e+00]"
6,"[-3.75456441e+02 -8.64483623e+00 -5.43735506e+01  5.77950025e+00
 -9.63922952e-01 -1.77294548e+01 -5.21027047e+00  7.06564594e+00
 -1.23261422e+01 -1.58610600e+01  1.83237622e-01 -1.41956359e+00
 -4.71671945e+00 -4.78779082e-02 -1.60110187e+00 -5.54252481e+00
 -9.10188618e+00  5.29159444e+00 -7.75590329e+00 -3.17759456e+00]"
6,"[-4.00990572e+02 -4.55105885e+01 -4.44037721e+01  1.61188262e+01
 -5.80650791e-01  5.01207966e+00  1.87994218e+00 -2.85207294e+00
 -6.84510097e+00  5.76211137e+00  3.39758348e+00  1.23635692e+00
 -3.79604333e-01  3.83356024e+00 -1.24476173e-01  1.43514815e+00
  2.73686348e+00  8.78916433e-01 -2.91163035e+00  2.67243508e+00]"
6,"[-424.85829098  -37.60241093  -62.82833168    1.03757537   -6.35520891
    5.82445961    5.66836559    3.51102335   -3.82715745   -1.33546029
   -7.70038433    6.98851117    5.80520941    3.49465164    1.7599068
   -0.43067545   -2.77307934    2.8119923     1.61556121    1.69147177]"
6,"[-3.89258868e+02 -3.55403751e+01 -6.00480889e+01  4.96885407e+00
 -5.91828981e+00  4.91426144e+00  2.48591700e+00  3.02742576e+00
 -5.12990621e+00  1.27484162e+00 -5.00404833e+00  1.89679732e+00
  4.69305700e+00  6.16816074e+00  5.51469577e-01  1.13456329e+00
 -4.54428163e-01  5.47851966e-01  1.15683816e-01  1.17221868e+00]"
6,"[-4.02825771e+02 -5.41633988e+01 -5.15068160e+01  2.47817188e+01
  1.54135675e-01  2.27701888e+00 -4.00717761e+00 -2.38035366e+00
 -1.45107149e+00  7.11239270e+00 -3.11643891e+00 -4.94782378e-01
  4.74980818e+00  5.55009301e+00  9.84538604e-01 -4.36137865e-01
 -1.83374124e+00  4.16540764e+00 -1.97133554e+00 -4.18235308e-02]"
6,"[-427.27370537  -34.38290056  -48.06326338    8.35749892   -7.48715125
    3.15015336    5.35553447    4.05673717   -5.31789801   -0.64777626
   -1.00538381    1.06425949    2.20488266    5.38852547    0.80784831
    1.14261033    1.49541821   -0.54813584   -2.77881548    2.97932074]"
6,"[-3.98683957e+02 -3.62469465e+01 -5.10653238e+01  3.97974613e+00
 -7.33145494e+00  4.44564570e+00  2.73669188e+00  2.01338660e+00
 -3.55040372e+00  5.02082811e+00 -4.04334444e+00 -7.00734440e-01
  1.44334960e+00  6.94814987e+00  1.84546380e+00 -8.26411332e-01
 -7.78603837e-01  2.52819520e+00  9.83869713e-03  7.28757562e-01]"
6,"[-4.08743655e+02 -4.82790775e+01 -4.05411290e+01  2.21002516e+01
 -3.83702621e+00 -1.94018171e+00 -2.51828657e-01  4.59159990e+00
 -4.79296520e+00  3.93017136e+00  1.51762449e+00 -2.98642674e+00
  2.17741304e+00  5.56770475e+00  5.59269316e-02  4.03728646e-01
  1.49809745e+00  3.49003458e+00 -3.49100279e+00 -9.49857432e-01]"
6,"[-3.98986634e+02 -3.90155314e+01 -5.02311619e+01  7.41605670e+00
 -4.50571237e+00  7.63799985e+00 -2.12349389e+00 -4.14130701e+00
  2.97122328e+00  8.07487762e+00 -7.85489956e+00 -4.12961533e+00
  2.36932824e+00  5.55322913e+00  7.22796628e-01 -1.08594326e-01
 -9.32181910e-01  3.27434364e+00 -2.06413342e+00 -1.63803437e+00]"
6,"[-4.18962457e+02 -5.86093038e+01 -4.55778356e+01  3.06448601e+01
  2.37017862e-01 -4.62651838e+00 -1.19517723e+00  3.29282140e+00
 -6.79817318e+00  6.29245522e+00 -2.07687452e-01 -3.92175833e+00
  1.35892006e+00  6.26544557e+00  1.93401756e-01 -1.23730607e+00
 -9.37679125e-01  2.30820412e+00 -2.71484193e+00 -1.93028272e-02]"
6,"[-378.22884304  -15.8350535   -33.59732322   11.06069486   16.45901634
   13.04579579   -4.86906588    5.81781414    1.35154944    3.41639557
   -3.76431948   -0.89806029    3.47203807    3.6446283    -1.89020279
    4.5179787    -1.69027374   -3.37335837    5.02042427   -2.49566153]"
6,"[-287.91002408  -34.65330975  -47.89281193    6.98062716   13.11998818
   17.13256193  -12.67668896    1.27798396   -2.01293577    1.27468204
   -2.50284956    2.1820208     1.41485044   -1.58211708   -5.97618629
    3.78547812   -4.98949499   -7.09210761    6.67642323    0.61827228]"
6,"[-303.79874743  -36.53274772  -37.0130518    17.32230996   16.91741818
   12.77568261  -18.00957669   -1.16955943    4.69699617    7.76728609
   -2.88135221   -9.02798933    5.27724729    2.41037859   -4.7253144
   -0.56260287   -3.35897696    3.59615963    2.44087351   -4.82442983]"
6,"[-302.14486673  -36.27751298  -45.10929567    2.96617152   10.46200498
   20.83500656  -12.33554364    0.64485654   -1.57029599   -6.87715014
   -4.71945637   -1.49907117    4.20184779    2.6949848    -3.96249634
   -0.75371073   -4.12951778    1.31585888    8.73121551   -4.32731077]"
6,"[-2.84139948e+02 -3.84954382e+01 -4.97416442e+01  1.68322334e+01
  1.80774199e+01  1.33502358e+01 -2.05701981e+01 -2.65541669e-01
  7.08527045e+00  4.56965074e+00 -1.98888273e+00 -1.32315829e+01
  2.54072004e+00  7.30918683e+00 -3.64537835e+00 -2.36605723e+00
 -7.98978518e+00 -1.76644737e-01  7.65458539e+00 -1.88433418e+00]"
6,"[-2.74467827e+02 -3.02478573e+01 -2.38596090e+01  2.65180647e+00
  4.38304862e+00 -1.67859443e+00 -1.84643997e+01  3.18761790e+00
 -2.50645298e-01 -4.65699618e+00 -9.29138405e+00 -2.17126942e+00
  7.57528815e-01  5.43695585e+00  6.75741111e+00 -5.55856973e+00
 -1.02259741e+01 -1.30162587e+00 -1.10151668e+00 -4.85235467e-01]"
6,"[-284.81311771  -34.94646218  -45.61670908    7.69420114   13.31761507
   11.68193431  -16.55641135    4.78461321   -2.98015372    0.45149801
   -1.49993557  -10.15711576    0.44572292    6.52656647   -0.77232264
   -4.62136512   -8.42912386    5.90657802    3.29289834   -1.4340668 ]"
6,"[-225.68609422   80.10679415   19.93811999   52.51946238   23.18369509
   14.56781967   14.96752553    9.41608299    6.87453951   11.51683482
    3.50158683    4.59791666    5.52958512    4.25887373   -0.96429933
   -0.82646462   -3.28876072    0.84714519   -2.9862224     2.47196528]"
6,"[-1.92847960e+02  5.67592648e+01  3.35969579e+00  5.19383368e+01
  2.35781873e+01  1.96499925e+01  2.02323291e+01  8.72205832e+00
  3.08735466e+00  1.34515070e+01  1.24618224e+00  1.01979738e+01
  5.77109879e-01  1.11015302e+00 -1.44561237e-01  9.98398416e-01
 -3.30622228e+00  2.26851098e+00 -1.35399971e+00 -3.14186831e-01]"
6,"[-1.79755358e+02  6.45467848e+01  2.09826749e+01  5.19079428e+01
  1.97987203e+01  1.86549111e+01  1.87908646e+01  9.35191912e+00
  2.89866247e+00  1.26140847e+01 -2.03343326e+00  4.72633541e+00
  6.16332376e-01 -6.54627793e-01 -1.18427664e+00  2.28177920e-01
 -1.53524129e-01  1.66625998e+00 -2.44378971e+00  3.71472212e+00]"
6,"[-195.60032357   64.76312063   13.61656219   48.27970657   27.44160212
   18.54129923   10.89194214    6.99219244    7.39828253   14.06834989
   -9.68609665    2.50104572    4.04682176    0.74470216   -1.36680876
   -5.01883705   -4.89715928    5.9461612    -7.64347525    0.43552114]"
6,"[-205.31876846   54.90308681   -0.25822787   42.29634821   32.36959204
   22.69880481    9.91390492   15.99492859    4.29211027   11.52017887
    6.2545561     1.29270751    2.70308758    5.87556776    0.43446806
    0.45025292   -8.34174779    2.05686459    0.29801991   -0.57569258]"
6,"[-202.1427382    52.06196984   11.64314909   42.53554135   20.47242954
   23.82783325   10.97312172    6.40001745    2.9957592    13.30626118
    1.25554278    7.7806452    -2.61054076    0.52944718   -2.62319381
   -0.68430193   -3.9614479    -1.17593556    0.82058492   -1.21240171]"
6,"[-2.04957481e+02  5.84828946e+01  2.19433342e+01  4.60328472e+01
  2.14290594e+01  1.71420077e+01  1.24002868e+01  1.31025194e+01
 -4.72450465e-02  1.68201800e+01 -2.97025852e+00  6.76757483e+00
  3.66759956e+00  1.50873248e-01  1.86089319e+00 -2.51778533e+00
 -4.39520690e+00  7.85887659e-01  2.87560995e-02  1.83326774e+00]"
6,"[-354.8974983   -65.29032216  -49.00860456   35.01923927   -8.25718582
   -6.42386533   -8.28890873   -2.74629832   -2.15838463    3.15930717
   -5.59511334    6.54269561    3.68485926    3.10873852   -1.36674832
    2.035674      1.68271714   -0.63686425   -3.452047      1.97245469]"
6,"[-350.0970269   -56.81156276  -68.54282558   25.47485857    1.55235629
   -0.73850031   -9.86298994   -6.24117129    6.83604338    2.02952865
  -11.95158049    8.98971298    1.96838671    2.7621857     0.76538206
    0.85006726    0.75243379   -1.10237682   -4.49192841    1.73222267]"
6,"[-4.06294064e+02 -3.63168668e+01 -4.21291667e+01  2.43112502e+01
 -8.19603100e+00  2.65549572e+00  9.42988270e-01 -5.81510865e+00
 -9.23888423e+00  3.21397021e+00 -3.64887775e-01  5.35774436e+00
  1.28824997e+00  3.51964917e+00 -2.40240868e+00  3.93479908e-01
  2.15319218e+00 -1.80127498e+00 -3.10380738e+00  3.97926874e+00]"
6,"[-3.79810436e+02 -3.92090756e+01 -5.50471303e+01  2.05867208e+01
 -2.03602863e+00  1.92893584e+00 -4.56395938e+00 -6.18091252e+00
 -5.78418437e+00  2.01025644e+00 -1.07082370e+00  9.61207094e+00
 -1.48334067e-03  1.57181243e+00 -2.20569962e+00  2.40278985e+00
  2.39029598e+00 -1.22125050e+00 -4.25823300e+00  2.30585044e+00]"
6,"[-3.69498896e+02 -3.52531084e+01 -4.96146478e+01  2.06438268e+01
  8.27075294e+00  1.11499954e+01 -1.18230190e+01 -8.72046533e+00
  6.08693720e+00  5.23645812e+00 -6.54709715e+00  8.52957275e+00
  2.23536596e+00  2.17388548e+00  2.77207322e+00  2.19172058e+00
  1.24727948e+00 -6.46058161e-02 -1.01691376e+01 -3.85245169e-01]"
6,"[-390.04895536  -39.84633262  -30.77360485   17.24147491   -6.51592185
   14.60630616   -0.92623326   -6.28163504    3.20026052    3.56829929
   -2.03249667   10.78688931    3.26891284    3.01305907    1.83592625
   -1.00560008   -4.90753099    2.33240062   -5.66310168   -1.9777403 ]"
6,"[-383.31178793  -31.26091932  -37.263951     19.08878839    3.0034214
    7.09486943   -3.33056727   -3.14373444    7.81818638    5.11026184
   -8.44685257    6.03850386    5.63590622    3.02533488    2.50808257
   -1.42572277   -4.69799165    0.63278184   -5.55265742   -3.25117101]"
6,"[-357.33597152  -58.68547416  -45.4016028    30.75143786  -11.75688607
   -4.6300689    -1.35069434   -5.41604715  -11.19022442    5.2655365
   -0.4951242     7.81065009    2.72241477    2.04049639   -2.20306892
   -0.68900981    3.00261298   -1.59610606   -1.89811872    0.35761785]"
6,"[-362.6369523   -42.58694584  -52.01993867   18.56508307   -7.41460347
    0.97517487   -3.4057179    -7.55453914   -4.46798274    5.18978925
   -6.89361068    3.9805139     2.6695478     1.91080187   -2.31674946
    2.50624602   -1.04615683    0.96145915    2.58176563   -1.34147319]"
6,"[-361.72669289  -61.41560325  -45.52075086   28.84333973   -8.867989
   -3.0058354    -7.58583966   -2.99593045   -0.44814362    7.14359172
   -7.36654155    5.01148946    3.15551672    2.85110479   -3.84646014
    0.66376974    1.22335496   -1.32105627   -2.55126142    0.98545526]"
6,"[-357.05878222  -42.87219484  -50.83655326   27.80045091    5.32844888
    4.36156799   -2.18651508    4.568981     -1.22314432    3.52182791
   -1.57416554    3.09952831    2.72631954    5.89040937    2.22494942
    2.65011233   -1.6863954    -1.46290156   -5.42655513   -1.26110876]"
6,"[-352.7025316   -38.82350476  -49.36947866   22.66579365    0.64659016
    8.38095758    5.33678734   -1.7779796    -6.28363798    8.83850242
   -3.64859622    3.51299828    7.17967144    5.04996986   -0.90026905
    2.33754514    1.12846251   -3.14622902   -6.18059714    1.01123584]"
6,"[-359.28078693  -37.75945686  -54.57093074   17.4699811     3.06208232
    5.69406206   -1.94160354   -1.04062439   -6.00709499    3.06597427
   -3.40111919    5.27166845    5.09538753    4.98549328    2.78974747
    2.66531704   -2.70456097   -1.10006163   -4.67341445    0.45666952]"
6,"[-383.33908174  -41.02350427  -45.00102172   10.52810366  -13.94182903
    8.25325885   -3.59511855  -10.31767516   -1.95988897   -3.16920924
   -4.98261203   10.13346166   -0.70249617    3.96726912    0.87303273
   -2.40949321    1.36328513    0.89982005   -0.98544648    2.39615719]"
6,"[-391.49243573  -47.65010229  -50.92755365   25.8893594    -5.1412243
    2.4642641    -9.20809586   -7.58214788   -2.28817144    2.46060803
   -3.99745014    8.75094763    1.62335966    2.24277269   -3.1363674
    1.20851164   -1.93060904    1.64485994   -0.43691156   -1.81259525]"
6,"[-4.08126468e+02 -4.65088123e+01 -4.99937834e+01  3.02064926e+01
  3.64059528e+00  4.49185899e-02 -1.73060652e+01 -6.30787207e+00
  4.04414286e+00  2.58930845e+00 -9.38386573e+00  5.76182502e+00
  1.79205402e+00  2.36272684e+00 -2.87520270e+00 -1.33490308e+00
  6.29491817e-01  4.68307460e+00 -3.91301116e+00  2.26255032e+00]"
6,"[-4.26982302e+02 -3.48363348e+01 -4.25778261e+01  2.29076294e+01
  3.14045601e-01 -5.88898896e-01 -8.02868935e+00 -1.16136855e+01
  5.61753895e-01  9.76232307e+00 -5.97121578e+00  3.14963621e+00
  9.08166963e-01  4.15564101e+00 -1.51524309e+00  2.52792512e-01
 -2.33671276e+00  6.73076103e-01  1.99360865e+00 -2.79818190e+00]"
6,"[-3.63582826e+02 -3.98502780e+01 -5.34709459e+01  2.68881834e+01
  4.68237369e+00  7.06348728e+00  1.27461549e+00 -5.54942875e+00
 -3.10143443e+00  8.21036354e+00 -3.13172498e+00  5.98858513e+00
  4.17613323e+00  3.76601753e+00 -1.65962850e-01  1.79710524e+00
 -2.16091352e+00 -2.03726798e+00 -7.63459615e+00  7.01272184e-01]"
6,"[-363.94368317  -49.85223441  -53.35922019   24.75483922   -2.63630483
    8.40583292    2.2514873    -7.63274856   -1.75918169    6.1901119
   -3.39086007    8.41034087    2.4005125     4.47289069    1.36412389
    1.76880016   -3.02380335    0.4139069    -7.08376395    1.91465821]"
6,"[-435.79609939  -11.95056973  -51.53244343   28.73073327   11.45993189
   10.63357179    6.52623027   -2.24880908   -3.02289181    4.75706928
   -5.14835009    9.36537636    2.3889994     2.05541111   -0.63439637
    3.20310779   -1.47702827   -3.04052544   -6.89055226   -1.05932848]"
6,"[-372.82286261  -38.99271872  -37.19219385   19.49420446   -6.1614289
   18.17797905   -2.47321741  -13.62843105    4.22456711    4.60875956
   -3.82726831    9.40825319   -3.0400408     1.96534234    2.392823
    2.83468285    0.43499546    2.3160459    -8.79878814    2.23799397]"
6,"[-3.64976481e+02 -4.41533901e+01 -5.80563775e+01  2.52160513e+01
 -1.93009436e+00 -9.29580085e+00 -4.30230781e+00 -2.81408148e+00
 -1.35389188e+01  6.58075378e+00 -1.55296711e+00  2.18678390e+00
  3.42339346e+00  3.08054859e+00 -1.84504484e+00  9.02217504e-01
  3.04004621e+00 -2.65626767e-01 -2.87793484e+00  1.69421157e+00]"
6,"[-3.67710622e+02 -5.46785283e+01 -4.08398901e+01  2.49836598e+01
 -1.02157177e+01  5.28206985e-01 -4.08455684e+00 -1.06377653e+01
 -1.96339767e+00  5.58848169e+00 -1.81425927e+00  6.90942357e+00
  4.04112078e-02  4.80425622e+00 -2.87002757e+00  1.65902311e+00
 -5.96986520e-01  9.77121425e-01 -2.88963023e+00  1.45156033e+00]"
6,"[-3.63165717e+02 -5.79116990e+01 -4.88019193e+01  3.60685900e+01
 -1.36524734e+01 -1.03429127e+01  1.15777357e-01 -5.29907036e+00
 -1.35219608e+01  1.05981113e+01 -4.54371157e+00  3.61960145e+00
  5.14152011e+00  4.89797456e-01 -9.65496317e-02  2.20424130e+00
  5.04991351e-01 -3.29346992e+00 -1.09186101e+00  2.34682735e-01]"
6,"[-3.92031070e+02 -4.37190376e+01 -5.01024890e+01  2.49134986e+01
 -4.43040024e+00 -1.36329747e+00 -5.21633372e+00 -7.04016636e+00
 -1.28982761e+00  7.13640005e+00 -3.14259290e+00  4.71699044e+00
 -8.38034226e-01  4.49128371e+00  2.31056182e-01 -1.13483688e+00
  1.91916968e+00  2.82590494e-01 -3.76745560e+00  1.19637178e+00]"
6,"[-351.11097599  -59.43138079  -61.90651648   33.33051959    2.68072522
    3.25824449    1.51204359   -7.38553319   -7.38749557   12.64469276
   -3.09227813    3.4787458     3.66346348    5.24137491    0.39246983
    0.8850507    -1.20235935    2.01367834   -3.41890765   -4.07191706]"
6,"[-3.90201125e+02 -5.82674506e+01 -3.36919100e+01  4.02594427e+01
 -5.47592810e+00 -6.55490805e+00  5.49969148e+00  9.47698239e-01
 -1.38904992e+01  1.33347671e+01  1.34041854e+00 -3.89937427e+00
  7.14699095e+00  6.88510013e+00 -2.22428320e+00  1.91858496e+00
 -5.26997122e-03 -4.01496097e+00 -3.06350861e+00 -7.21818087e-01]"
6,"[-358.53151897  -43.89787251  -41.44751975   28.69878142   -4.29046934
    9.94183981    1.73871148  -11.28962348    1.87286493    9.13359249
   -5.94858651    3.34178812    2.47776041    6.47134806   -0.40935755
    2.71643244   -1.76730139    1.5412899    -5.22148334    0.78820072]"
6,"[-3.50399862e+02 -4.14196833e+01 -5.60182035e+01  2.41229304e+01
  7.30797930e-01  2.04695864e+00  9.75143830e-01 -3.28846147e+00
 -4.81897991e+00  9.82237845e+00 -4.28581309e+00  5.23023410e-01
  4.04397039e+00  7.36796357e+00 -6.41452338e-01  3.81622908e+00
  1.47197272e-01 -1.18504872e+00 -5.96734881e+00 -8.75909764e-01]"
6,"[-358.00961191  -46.50352983  -58.01448645   30.33855609   -0.81178408
    4.6677009    -2.76145923   -9.9304656    -1.96789614    7.00821449
   -5.03911195    5.89198131    3.92509297    5.80921851   -2.64626296
    2.4046387    -2.73245404   -2.59235287   -6.23781195    2.76893065]"
6,"[-380.89453907  -42.98001999  -48.20408349   29.80274828    0.43649428
    2.58766897   -3.23037962   -7.63305584    3.01851718    8.00820095
  -10.97821261    3.48288802    6.04666763    5.62526939   -1.19734104
    1.84035195   -4.72739256    0.5687386    -4.83148457    2.30187534]"
6,"[-3.58519274e+02 -3.32143474e+01 -4.63238225e+01  2.59618755e+01
 -3.66549967e+00 -6.07841192e-01  3.27519962e+00  4.14153847e-01
 -4.04558792e+00  5.84838913e+00 -6.28266979e+00  3.21271588e+00
  2.19648485e+00  7.55024209e+00  3.11838992e+00  3.34095853e+00
 -2.60797634e+00 -2.40523177e+00 -5.74896965e+00  4.67042803e-02]"
6,"[-335.27257627  -52.19086999  -51.64299325   32.52529782   -3.20571566
   -6.91623159    3.94350117   -1.7805683    -8.51098565    5.75368888
   -4.38847333    3.6501134     3.06903237    7.1844575     1.62162132
    2.17048723   -2.13184718   -1.09947374   -6.07116276    2.38387877]"
6,"[-3.39178245e+02 -4.49850023e+01 -6.31494535e+01  2.12132253e+01
  2.86547871e+00  1.01008482e+01 -3.03143703e-01 -1.26056408e+01
 -4.97369733e-01  1.01206738e+01 -4.98398763e+00  6.49896919e+00
  2.87105615e+00  3.43743801e+00 -1.97026474e-04  5.03119298e+00
 -3.83846768e+00 -1.67408088e+00 -3.80090026e+00  1.75161068e+00]"
6,"[-411.67307952   -9.23731439  -42.73289503   10.34703644    4.76651184
    6.84118652    7.74290551    1.3761101    -3.38911221    2.8116674
   -7.25410555    3.41210294    5.51662693    5.12461315   -1.42012325
    3.21943575    0.91826273   -5.3888512    -4.59305022    2.39598067]"
6,"[-371.26399852  -45.91027079  -48.52555979   28.88014463    2.41037081
    1.57509872   -6.7349583    -2.01811763    4.06957224    5.3305329
   -8.73770313    4.64516736    4.30525382    6.75230215    2.44802749
    0.70932814   -5.89705102    2.47236024   -5.17245704   -0.83239005]"
6,"[-3.81737810e+02 -4.77883480e+01 -4.83840925e+01  2.97504991e+01
 -5.09040689e+00 -2.52038660e+00  3.30554770e-01 -2.53932828e+00
  1.93994066e+00  8.84025080e+00 -9.12863756e+00  4.87883373e+00
  3.26999821e+00  3.61930054e+00 -8.81206928e-01  4.32247795e+00
 -5.60466995e+00 -2.91238692e+00 -2.44826711e+00 -8.51858091e-01]"
6,"[-3.74268035e+02 -5.09284941e+01 -4.35855870e+01  2.85345975e+01
 -5.35222994e+00  2.94531568e+00 -2.40293006e+00 -6.74353023e+00
 -4.08238875e+00  8.93921394e+00 -7.04225986e+00  4.93910930e+00
  5.14129740e+00  3.71908389e+00  3.52512995e-02  2.21744417e+00
 -2.96534787e+00 -2.09838047e+00 -5.41398735e+00  2.07279913e+00]"
6,"[-382.42606406  -57.92744052  -30.75353534   32.63588947   -7.49167934
   -3.07006739   -0.62409721   -2.29010741    0.96480546    3.67868868
   -5.80313488    6.04625125    5.30332599    6.26666155   -1.23569381
   -4.41501136    1.03254604   -1.44997043   -7.90634693    4.7956638 ]"
6,"[-3.75862953e+02 -4.37936081e+01 -4.70622457e+01  2.11650688e+01
  1.22450590e+00 -5.72430057e-01 -8.45119079e+00  3.29672777e-01
  2.93259499e+00  3.52441038e+00 -8.76133658e+00  2.31306589e+00
  3.18780497e+00  6.37420209e+00  4.07213393e+00 -8.69293539e-01
 -5.99764379e+00  1.08561454e-01 -3.73119921e+00  8.24847676e-01]"
6,"[-357.39471606  -48.76565118  -60.37203661   20.76508054    2.33335207
    5.7908056    -8.43704487   -7.03059352    1.88639184    7.41941453
   -6.81522519    5.8685127     1.95414689    4.71505959    1.15657513
    2.95416601   -5.09383894   -2.53038877   -2.93749393   -0.80520629]"
6,"[-3.64829080e+02 -3.24353607e+01 -6.10849357e+01  1.24712572e+01
  8.54125731e-01  7.93247904e+00 -1.10694957e+01 -7.96609904e+00
 -1.50661882e-02  1.00073743e+01 -9.52176905e+00  3.01810236e+00
  2.76569650e+00  4.99534397e+00  3.67630607e+00  1.67299416e+00
 -5.09080647e+00 -5.45946839e-01 -4.79845920e+00  1.57274840e-01]"
6,"[-3.43351671e+02 -3.88165270e+01 -5.66785800e+01  1.80075140e+01
 -2.35994354e+00  6.71006940e+00 -2.81076490e+00 -5.50175549e+00
 -1.38297061e+00  6.42792181e+00 -7.64214413e+00  4.16840240e+00
  4.30730851e+00  4.84467764e+00  1.38773920e-01  1.94544875e+00
 -2.96860036e+00 -3.03444499e+00 -4.64785728e+00  1.87622680e+00]"
6,"[-3.52660767e+02 -3.32004299e+01 -6.20203861e+01  1.37846985e+01
 -1.93087647e+00  4.45057330e+00 -2.16445912e+00 -3.06788194e+00
 -3.57284326e+00  6.76482603e+00 -5.53483478e+00 -2.86649591e-01
  3.86939824e+00  6.73996196e+00  1.94663015e+00  2.57342769e+00
 -1.64699994e+00 -4.71495155e+00 -4.92887627e+00  1.33088444e+00]"
6,"[-3.46019758e+02 -3.79979577e+01 -6.17939765e+01  1.81321733e+01
 -5.48558477e+00  2.60700991e+00  6.04093496e-01 -6.92947939e+00
 -9.47751623e+00  1.44710973e+00 -1.01757253e+01  4.38176735e+00
  2.08496449e+00  3.11126643e+00  2.78275058e-01  1.11069093e+00
 -2.38736619e+00 -4.41121699e+00 -4.19892958e+00  2.32930042e+00]"
6,"[-360.14411451  -46.51138678  -57.72677428   27.30184845    2.04530686
   -1.83848303   -9.65886684   -7.4162969    -1.50017823    6.80156922
   -8.28935419    2.84117573    5.41088219    6.62091235    0.44057358
    5.47529327   -5.80117936   -2.90384378   -1.13516464   -2.11027274]"
6,"[-3.77292107e+02 -5.24825258e+01 -4.39279425e+01  2.66470671e+01
 -1.19611218e+01  3.96196087e+00  3.39257597e+00 -9.15688985e+00
 -1.64486099e+00  3.58845438e+00 -3.49738862e+00  6.11129287e+00
  2.64609761e-01  6.76754402e+00  1.24127597e+00 -1.08676377e+00
 -2.46835336e+00 -6.49183324e-01 -6.04022841e+00  6.29325356e+00]"
6,"[-402.77507502  -63.49596174  -34.11569706   39.4372172   -11.36838851
   -0.51809072    1.47290472   -3.39374807   -3.65931314    5.32164585
   -1.7521649     3.45839776    3.07593827   10.06172931   -1.93689041
   -3.07320007   -2.1535399    -1.5795884    -7.23382825    6.38703925]"
6,"[-332.71459341  -55.08812947  -65.99996636   29.27222449    4.89356337
    5.70525437   -9.9977267    -8.94053964   -2.25631826   11.92957424
   -7.56601986    1.15124438    9.22985606    5.79645033   -2.4223386
    3.16299525   -1.91576416   -0.82251373   -8.69582789   -4.74989946]"
